session,prolific_id,group_id,id_in_session,round_number,contribution,choice,rt,condition,order_idx,msg_clean,msg_json,msg_html
fxoo0hn5,6169e4749965d33744b7c4ff,fq5gH6L5,11,2,0,none,154212,1,0,"number=1,sender=other,msg=I want to give to unicef;number=2,sender=other,msg=I want to give 6 pounds;number=3,sender=me,msg=Ok!;number=4,sender=other,msg=I will validate;number=5,sender=me,msg=I want to give 5 pounds;number=6,sender=me,msg=I want to give to save the children;number=7,sender=me,msg=No!;number=8,sender=me,msg=Ok!;number=9,sender=me,msg=I want to give 4 pounds;number=10,sender=me,msg=I will validate;number=11,sender=me,msg=I want to give 0 pounds;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""other"",""msg"":""I want to give 6 pounds""},{""number"":3,""sender"":""me"",""msg"":""Ok!""},{""number"":4,""sender"":""other"",""msg"":""I will validate""},{""number"":5,""sender"":""me"",""msg"":""I want to give 5 pounds""},{""number"":6,""sender"":""me"",""msg"":""I want to give to save the children""},{""number"":7,""sender"":""me"",""msg"":""No!""},{""number"":8,""sender"":""me"",""msg"":""Ok!""},{""number"":9,""sender"":""me"",""msg"":""I want to give 4 pounds""},{""number"":10,""sender"":""me"",""msg"":""I will validate""},{""number"":11,""sender"":""me"",""msg"":""I want to give 0 pounds""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""172960584304"">Participant 1</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1133026899987"">Participant 1</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""776045443931"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""659205663696"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1483464721197"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1100792670931"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1161378118835"">Participant 2 (Me)</span><span class=""otree-chat__body"">No!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""293403232920"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""368019850271"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 4 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""136564486583"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1498688704907"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 0 pounds</span></div>"
fxoo0hn5,5c4852b342213c0001f5967a,Au3uf3rN,12,2,-1,,-1,-1,1,,,
fxoo0hn5,6306776595b8bee0efa958a0,Au3uf3rN,1,3,-1,,-1,-1,1,,,
fxoo0hn5,5c3fb797e0ea820001468de2,GFurxP8z,2,3,8,save the children,67969,1,4,"number=1,sender=other,msg=I want to give to save the children;number=2,sender=me,msg=I want to give to save the children;number=3,sender=other,msg=Ok!;number=4,sender=other,msg=I want to give 8 pounds;number=5,sender=me,msg=I want to give 8 pounds;number=6,sender=other,msg=I will validate;number=7,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to save the children""},{""number"":2,""sender"":""me"",""msg"":""I want to give to save the children""},{""number"":3,""sender"":""other"",""msg"":""Ok!""},{""number"":4,""sender"":""other"",""msg"":""I want to give 8 pounds""},{""number"":5,""sender"":""me"",""msg"":""I want to give 8 pounds""},{""number"":6,""sender"":""other"",""msg"":""I will validate""},{""number"":7,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1449254071468"">Participant 1</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""953809038039"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""979326334982"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""749208548906"">Participant 1</span><span class=""otree-chat__body"">I want to give 8 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1591371276986"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 8 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1093662842245"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""559642904813"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,5f85b8ef0fe3880629e523a5,GFurxP8z,3,3,8,save the children,65255,1,4,"number=1,sender=me,msg=I want to give to save the children;number=2,sender=other,msg=I want to give to save the children;number=3,sender=me,msg=Ok!;number=4,sender=me,msg=I want to give 8 pounds;number=5,sender=other,msg=I want to give 8 pounds;number=6,sender=me,msg=I will validate;number=7,sender=other,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to save the children""},{""number"":2,""sender"":""other"",""msg"":""I want to give to save the children""},{""number"":3,""sender"":""me"",""msg"":""Ok!""},{""number"":4,""sender"":""me"",""msg"":""I want to give 8 pounds""},{""number"":5,""sender"":""other"",""msg"":""I want to give 8 pounds""},{""number"":6,""sender"":""me"",""msg"":""I will validate""},{""number"":7,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1250725456697"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1480321316929"">Participant 2</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1639379380255"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""859784405464"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 8 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1487851522024"">Participant 2</span><span class=""otree-chat__body"">I want to give 8 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""982622550776"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""136607446879"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,5b7c28052158830001ea8359,94VpWgUV,4,3,4,the nature conservancy,23449,2,5,"number=1,sender=me,msg=I want to give to the nature conservancy;number=2,sender=other,msg=I want to give 4 pounds;number=3,sender=me,msg=Ok!;number=4,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to the nature conservancy""},{""number"":2,""sender"":""other"",""msg"":""I want to give 4 pounds""},{""number"":3,""sender"":""me"",""msg"":""Ok!""},{""number"":4,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1665156446926"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to the nature conservancy</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""162747533841"">Participant 2</span><span class=""otree-chat__body"">I want to give 4 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1132665003655"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""29167999133"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,599e74eeb4e8c80001d1147e,94VpWgUV,5,3,4,wwf,37725,2,5,"number=1,sender=other,msg=I want to give to the nature conservancy;number=2,sender=me,msg=I want to give 4 pounds;number=3,sender=other,msg=Ok!;number=4,sender=other,msg=I will validate;number=5,sender=me,msg=Ok!;number=6,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to the nature conservancy""},{""number"":2,""sender"":""me"",""msg"":""I want to give 4 pounds""},{""number"":3,""sender"":""other"",""msg"":""Ok!""},{""number"":4,""sender"":""other"",""msg"":""I will validate""},{""number"":5,""sender"":""me"",""msg"":""Ok!""},{""number"":6,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""106601783333"">Participant 1</span><span class=""otree-chat__body"">I want to give to the nature conservancy</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""954173273452"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 4 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""728011683201"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""658641066795"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1152086290207"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""68007937883"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,5be93c365b7ff700013c611e,7tFyPSWr,6,3,5,unicef,42905,1,4,"number=1,sender=me,msg=I want to give to unicef;number=2,sender=other,msg=Ok!;number=3,sender=me,msg=I want to give 5 pounds;number=4,sender=other,msg=Ok!;number=5,sender=other,msg=I will validate;number=6,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""other"",""msg"":""Ok!""},{""number"":3,""sender"":""me"",""msg"":""I want to give 5 pounds""},{""number"":4,""sender"":""other"",""msg"":""Ok!""},{""number"":5,""sender"":""other"",""msg"":""I will validate""},{""number"":6,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1108017977225"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""476270958314"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1284741847964"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""759429584639"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1049157375793"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""41884441647"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,603e62b2ecb86ce460d4bccb,7tFyPSWr,7,3,5,unicef,34390,1,4,"number=1,sender=other,msg=I want to give to unicef;number=2,sender=me,msg=Ok!;number=3,sender=other,msg=I want to give 5 pounds;number=4,sender=me,msg=Ok!;number=5,sender=me,msg=I will validate;number=6,sender=other,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""me"",""msg"":""Ok!""},{""number"":3,""sender"":""other"",""msg"":""I want to give 5 pounds""},{""number"":4,""sender"":""me"",""msg"":""Ok!""},{""number"":5,""sender"":""me"",""msg"":""I will validate""},{""number"":6,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""588628553881"">Participant 2</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1455845196487"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""593335294842"">Participant 2</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1652786727563"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""583546437631"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""395210407076"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,613f598ba403287f3d7db238,Ek5AyWLz,8,3,2,wwf,30195,2,0,"number=1,sender=me,msg=I want to give to wwf;number=2,sender=me,msg=I want to give 2 pounds;number=3,sender=other,msg=I will validate;number=4,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to wwf""},{""number"":2,""sender"":""me"",""msg"":""I want to give 2 pounds""},{""number"":3,""sender"":""other"",""msg"":""I will validate""},{""number"":4,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""21372253097"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""182821172543"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 2 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""860597939148"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""87412957720"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,584726b8f063d30001161e6a,fq5gH6L5,9,3,7,wwf,80608,2,0,"number=1,sender=other,msg=Ok!;number=2,sender=me,msg=I want to give to wwf;number=3,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""Ok!""},{""number"":2,""sender"":""me"",""msg"":""I want to give to wwf""},{""number"":3,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1355188837566"">Participant 2</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""708206901895"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""656176611732"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,5b4e147ad4c93b00019c9e01,Ek5AyWLz,10,3,2,wwf,29846,2,0,"number=1,sender=other,msg=I want to give to wwf;number=2,sender=other,msg=I want to give 2 pounds;number=3,sender=me,msg=I will validate;number=4,sender=other,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to wwf""},{""number"":2,""sender"":""other"",""msg"":""I want to give 2 pounds""},{""number"":3,""sender"":""me"",""msg"":""I will validate""},{""number"":4,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1434207400968"">Participant 2</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""690387294427"">Participant 2</span><span class=""otree-chat__body"">I want to give 2 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""580073744162"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""234101609464"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,6169e4749965d33744b7c4ff,fq5gH6L5,11,3,0,none,577432,2,0,"number=1,sender=me,msg=Ok!;number=2,sender=other,msg=I want to give to wwf;number=3,sender=other,msg=I will validate;number=4,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""Ok!""},{""number"":2,""sender"":""other"",""msg"":""I want to give to wwf""},{""number"":3,""sender"":""other"",""msg"":""I will validate""},{""number"":4,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1083799108986"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1554298667187"">Participant 1</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""306264587648"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""51752378076"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,5c4852b342213c0001f5967a,Au3uf3rN,12,3,-1,,-1,-1,1,,,
fxoo0hn5,6306776595b8bee0efa958a0,Au3uf3rN,1,4,-1,,-1,-1,1,,,
fxoo0hn5,5c3fb797e0ea820001468de2,GFurxP8z,2,4,8,the nature conservancy,61913,2,4,"number=1,sender=other,msg=I want to give to the nature conservancy;number=2,sender=me,msg=I want to give to the nature conservancy;number=3,sender=other,msg=I want to give 8 pounds;number=4,sender=me,msg=I want to give 8 pounds;number=5,sender=other,msg=I will validate;number=6,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to the nature conservancy""},{""number"":2,""sender"":""me"",""msg"":""I want to give to the nature conservancy""},{""number"":3,""sender"":""other"",""msg"":""I want to give 8 pounds""},{""number"":4,""sender"":""me"",""msg"":""I want to give 8 pounds""},{""number"":5,""sender"":""other"",""msg"":""I will validate""},{""number"":6,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1479033643839"">Participant 1</span><span class=""otree-chat__body"">I want to give to the nature conservancy</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""501833362743"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to the nature conservancy</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1347045111808"">Participant 1</span><span class=""otree-chat__body"">I want to give 8 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""84898443308"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 8 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1404688037118"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1471791939132"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,5f85b8ef0fe3880629e523a5,GFurxP8z,3,4,8,the nature conservancy,65463,2,4,"number=1,sender=me,msg=I want to give to the nature conservancy;number=2,sender=other,msg=I want to give to the nature conservancy;number=3,sender=me,msg=I want to give 8 pounds;number=4,sender=other,msg=I want to give 8 pounds;number=5,sender=me,msg=I will validate;number=6,sender=other,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to the nature conservancy""},{""number"":2,""sender"":""other"",""msg"":""I want to give to the nature conservancy""},{""number"":3,""sender"":""me"",""msg"":""I want to give 8 pounds""},{""number"":4,""sender"":""other"",""msg"":""I want to give 8 pounds""},{""number"":5,""sender"":""me"",""msg"":""I will validate""},{""number"":6,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1560352826942"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to the nature conservancy</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""432006889431"">Participant 2</span><span class=""otree-chat__body"">I want to give to the nature conservancy</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1164829497552"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 8 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""155581757779"">Participant 2</span><span class=""otree-chat__body"">I want to give 8 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""287311591593"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""130876493906"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,5b7c28052158830001ea8359,94VpWgUV,4,4,5,unicef,25208,1,5,"number=1,sender=me,msg=I want to give to unicef;number=2,sender=me,msg=I want to give 5 pounds;number=3,sender=other,msg=I will validate;number=4,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""me"",""msg"":""I want to give 5 pounds""},{""number"":3,""sender"":""other"",""msg"":""I will validate""},{""number"":4,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1517203081954"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1546147549580"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""72061160245"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""84722876402"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,599e74eeb4e8c80001d1147e,94VpWgUV,5,4,5,unicef,30101,1,5,"number=1,sender=other,msg=I want to give to unicef;number=2,sender=other,msg=I want to give 5 pounds;number=3,sender=me,msg=I will validate;number=4,sender=other,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""other"",""msg"":""I want to give 5 pounds""},{""number"":3,""sender"":""me"",""msg"":""I will validate""},{""number"":4,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""193102299549"">Participant 1</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""771304765587"">Participant 1</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""891694597642"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""31573821718"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div>"
fxoo0hn5,5be93c365b7ff700013c611e,7tFyPSWr,6,4,5,the nature conservancy,39981,2,4,"number=1,sender=other,msg=I want to give to wwf;number=2,sender=me,msg=Ok!;number=3,sender=other,msg=I want to give 5 pounds;number=4,sender=me,msg=Ok!;number=5,sender=me,msg=I will validate;number=6,sender=other,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to wwf""},{""number"":2,""sender"":""me"",""msg"":""Ok!""},{""number"":3,""sender"":""other"",""msg"":""I want to give 5 pounds""},{""number"":4,""sender"":""me"",""msg"":""Ok!""},{""number"":5,""sender"":""me"",""msg"":""I will validate""},{""number"":6,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""583012861556"">Participant 1</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1482466295840"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1573389117707"">Participant 1</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""442785870889"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1016643905989"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""879916079910"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div>"
