session,prolific_id,group_id,id_in_session,round_number,contribution,choice,rt,condition,order_idx,msg_clean,msg_json,msg_html
9x5yoq6k,60f450dfe44985305f89c8e2,oEQd5pFG,20,1,7,save the children,133901,3,5,"number=1,sender=other,msg=I want to give to wwf;number=2,sender=other,msg=I want to give 2 pounds;number=3,sender=other,msg=Ok!;number=4,sender=me,msg=I want to give 3 pounds;number=5,sender=other,msg=Ok!;number=6,sender=other,msg=I will validate;number=7,sender=me,msg=No!;number=8,sender=me,msg=I want to give 7 pounds;number=9,sender=me,msg=I want to give to save the children;number=10,sender=me,msg=I will validate;number=11,sender=me,msg=No!;number=12,sender=me,msg=I want to give to save the children;number=13,sender=me,msg=Ok!;number=14,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to wwf""},{""number"":2,""sender"":""other"",""msg"":""I want to give 2 pounds""},{""number"":3,""sender"":""other"",""msg"":""Ok!""},{""number"":4,""sender"":""me"",""msg"":""I want to give 3 pounds""},{""number"":5,""sender"":""other"",""msg"":""Ok!""},{""number"":6,""sender"":""other"",""msg"":""I will validate""},{""number"":7,""sender"":""me"",""msg"":""No!""},{""number"":8,""sender"":""me"",""msg"":""I want to give 7 pounds""},{""number"":9,""sender"":""me"",""msg"":""I want to give to save the children""},{""number"":10,""sender"":""me"",""msg"":""I will validate""},{""number"":11,""sender"":""me"",""msg"":""No!""},{""number"":12,""sender"":""me"",""msg"":""I want to give to save the children""},{""number"":13,""sender"":""me"",""msg"":""Ok!""},{""number"":14,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1409026142489"">Participant 1</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1525755186465"">Participant 1</span><span class=""otree-chat__body"">I want to give 2 pounds</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1607274110728"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""104552858503"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 3 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1103177353714"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1560895306593"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""663935150"">Participant 2 (Me)</span><span class=""otree-chat__body"">No!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1453065419907"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 7 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""159467945082"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1091158890536"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1429306649681"">Participant 2 (Me)</span><span class=""otree-chat__body"">No!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1280354089558"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1468765763286"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1669854507877"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,571a428ec97ad400123ad82d,huHErfRK,1,2,3,wwf,69097,2,0,"number=1,sender=other,msg=I want to give to wwf;number=2,sender=other,msg=I want to give 5 pounds;number=3,sender=other,msg=I will validate;number=4,sender=me,msg=I want to give to wwf;number=5,sender=me,msg=I want to give 3 pounds;number=6,sender=other,msg=I will validate;number=7,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to wwf""},{""number"":2,""sender"":""other"",""msg"":""I want to give 5 pounds""},{""number"":3,""sender"":""other"",""msg"":""I will validate""},{""number"":4,""sender"":""me"",""msg"":""I want to give to wwf""},{""number"":5,""sender"":""me"",""msg"":""I want to give 3 pounds""},{""number"":6,""sender"":""other"",""msg"":""I will validate""},{""number"":7,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""57757044989"">Participant 2</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1002526171983"">Participant 2</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""216383593328"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1271907328547"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1489878329373"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 3 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""593400362277"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1647992180889"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,623499c1de37d4c70abc20e7,huHErfRK,2,2,5,wwf,136036,2,0,"number=1,sender=me,msg=I want to give to wwf;number=2,sender=me,msg=I want to give 5 pounds;number=3,sender=me,msg=I will validate;number=4,sender=other,msg=I want to give to wwf;number=5,sender=other,msg=I want to give 3 pounds;number=6,sender=me,msg=I will validate;number=7,sender=other,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to wwf""},{""number"":2,""sender"":""me"",""msg"":""I want to give 5 pounds""},{""number"":3,""sender"":""me"",""msg"":""I will validate""},{""number"":4,""sender"":""other"",""msg"":""I want to give to wwf""},{""number"":5,""sender"":""other"",""msg"":""I want to give 3 pounds""},{""number"":6,""sender"":""me"",""msg"":""I will validate""},{""number"":7,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""464452963585"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""860610760431"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1528220166681"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""186046893571"">Participant 1</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""858680915989"">Participant 1</span><span class=""otree-chat__body"">I want to give 3 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""427083641780"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""946181447115"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,5e8dc06c8c085a02454c4b3c,7idFo4Sj,3,2,6,unicef,50826,3,3,"number=1,sender=other,msg=I want to give 6 pounds;number=2,sender=other,msg=I want to give to unicef;number=3,sender=me,msg=I will validate;number=4,sender=other,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give 6 pounds""},{""number"":2,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":3,""sender"":""me"",""msg"":""I will validate""},{""number"":4,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1393748372038"">Participant 2</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1219357180773"">Participant 2</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""831287147645"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1440716994640"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,6040968fbace9b2bac7b21bd,7idFo4Sj,4,2,6,unicef,56653,3,3,"number=1,sender=me,msg=I want to give 6 pounds;number=2,sender=me,msg=I want to give to unicef;number=3,sender=other,msg=I will validate;number=4,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give 6 pounds""},{""number"":2,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":3,""sender"":""other"",""msg"":""I will validate""},{""number"":4,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""384720277631"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1607451292545"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""637520412613"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""119239232000"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,6413ff4acb3db5e2e11ae271,RufkD5LD,5,2,0,none,57118,1,4,"number=1,sender=me,msg=I want to give to none;number=2,sender=other,msg=I want to give 1 pounds;number=3,sender=me,msg=Ok!;number=4,sender=other,msg=I want to give to save the children;number=5,sender=me,msg=I will validate;number=6,sender=other,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to none""},{""number"":2,""sender"":""other"",""msg"":""I want to give 1 pounds""},{""number"":3,""sender"":""me"",""msg"":""Ok!""},{""number"":4,""sender"":""other"",""msg"":""I want to give to save the children""},{""number"":5,""sender"":""me"",""msg"":""I will validate""},{""number"":6,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1135871796934"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""360675686758"">Participant 2</span><span class=""otree-chat__body"">I want to give 1 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1628497790225"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""196577218299"">Participant 2</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1664484897837"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""484635013598"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,63f77915c48d021a3bf77b0f,RufkD5LD,6,2,1,save the children,57184,1,4,"number=1,sender=other,msg=I want to give to none;number=2,sender=me,msg=I want to give 1 pounds;number=3,sender=other,msg=Ok!;number=4,sender=me,msg=I want to give to save the children;number=5,sender=other,msg=I will validate;number=6,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to none""},{""number"":2,""sender"":""me"",""msg"":""I want to give 1 pounds""},{""number"":3,""sender"":""other"",""msg"":""Ok!""},{""number"":4,""sender"":""me"",""msg"":""I want to give to save the children""},{""number"":5,""sender"":""other"",""msg"":""I will validate""},{""number"":6,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1507069676849"">Participant 1</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1156791744555"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 1 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""145028953816"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1234067901971"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""291182459915"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1264846826658"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,60ff262e247d3041dc2c35af,3yMbi6Sb,7,2,-1,,-1,-1,2,,,
9x5yoq6k,5ce8035f8d1aeb001a030b02,3yMbi6Sb,8,2,-1,,-1,-1,2,,,
9x5yoq6k,5c5ead092c7c760001c80dc9,Vwg9CfLs,9,2,-1,,-1,-1,1,,,
9x5yoq6k,62349f447e7917b21c61c59c,Vwg9CfLs,10,2,-1,,-1,-1,1,,,
9x5yoq6k,6460fa6886b55c90e4be232f,e9VQsnaj,11,2,0,none,25716,1,4,"number=1,sender=me,msg=I want to give to none;number=2,sender=other,msg=Ok!;number=3,sender=other,msg=I will validate;number=4,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to none""},{""number"":2,""sender"":""other"",""msg"":""Ok!""},{""number"":3,""sender"":""other"",""msg"":""I will validate""},{""number"":4,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1306242022202"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""526055570598"">Participant 2</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""319128174956"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""676668564835"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,5711089f52ab8e0011d08d03,e9VQsnaj,12,2,0,none,25770,1,4,"number=1,sender=other,msg=I want to give to none;number=2,sender=me,msg=Ok!;number=3,sender=me,msg=I will validate;number=4,sender=other,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to none""},{""number"":2,""sender"":""me"",""msg"":""Ok!""},{""number"":3,""sender"":""me"",""msg"":""I will validate""},{""number"":4,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1527499046271"">Participant 1</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""138300519758"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""331299494196"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""468575139736"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,60e1a7cd43189d275db0c301,DWKzQvQZ,13,2,0,none,56781,2,0,"number=1,sender=other,msg=I want to give to none;number=2,sender=me,msg=I want to give to none;number=3,sender=other,msg=I will validate;number=4,sender=me,msg=Ok!;number=5,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to none""},{""number"":2,""sender"":""me"",""msg"":""I want to give to none""},{""number"":3,""sender"":""other"",""msg"":""I will validate""},{""number"":4,""sender"":""me"",""msg"":""Ok!""},{""number"":5,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1154685180164"">Participant 2</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""337185073074"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1664268079549"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""599810896506"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""195708971520"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,5ac92684fa3b4e0001739586,DWKzQvQZ,14,2,0,none,30773,2,0,"number=1,sender=me,msg=I want to give to none;number=2,sender=other,msg=I want to give to none;number=3,sender=me,msg=I will validate;number=4,sender=me,msg=Participant 1Ok!;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to none""},{""number"":2,""sender"":""other"",""msg"":""I want to give to none""},{""number"":3,""sender"":""me"",""msg"":""I will validate""},{""number"":4,""sender"":""me"",""msg"":""Participant 1Ok!""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""165731102931"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""160035014759"">Participant 1</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""188040190644"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg""><span class=""otree-chat__nickname"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div>"
9x5yoq6k,62b33a6e9bcbf397ffc647b0,28tM7beS,15,2,-1,,-1,-1,2,,,
9x5yoq6k,573f59f150f5e6000dcc4963,28tM7beS,16,2,-1,,-1,-1,2,,,
9x5yoq6k,63eb94b87f4dff9de49cccad,MXEzWcBi,17,2,-1,,-1,-1,5,,,
9x5yoq6k,13gE07j31E6mlZ9LD96nnOSZ,MXEzWcBi,18,2,-1,,-1,-1,5,,,
9x5yoq6k,5d230886d7533000017a4409,oEQd5pFG,19,2,10,wwf,78604,2,5,"number=1,sender=other,msg=I want to give 10 pounds;number=2,sender=other,msg=I want to give to wwf;number=3,sender=other,msg=Ok!;number=4,sender=other,msg=I will validate;number=5,sender=me,msg=Ok!;number=6,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give 10 pounds""},{""number"":2,""sender"":""other"",""msg"":""I want to give to wwf""},{""number"":3,""sender"":""other"",""msg"":""Ok!""},{""number"":4,""sender"":""other"",""msg"":""I will validate""},{""number"":5,""sender"":""me"",""msg"":""Ok!""},{""number"":6,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1551531768296"">Participant 2</span><span class=""otree-chat__body"">I want to give 10 pounds</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""948989660317"">Participant 2</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1397043264707"">Participant 2</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""773494203763"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1537032678147"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1416815320392"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,60f450dfe44985305f89c8e2,oEQd5pFG,20,2,10,wwf,69766,2,5,"number=1,sender=me,msg=I want to give 10 pounds;number=2,sender=me,msg=I want to give to wwf;number=3,sender=me,msg=Ok!;number=4,sender=me,msg=I will validate;number=5,sender=other,msg=Ok!;number=6,sender=other,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give 10 pounds""},{""number"":2,""sender"":""me"",""msg"":""I want to give to wwf""},{""number"":3,""sender"":""me"",""msg"":""Ok!""},{""number"":4,""sender"":""me"",""msg"":""I will validate""},{""number"":5,""sender"":""other"",""msg"":""Ok!""},{""number"":6,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""11370438563"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 10 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""77512991984"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""563724070445"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1483512782681"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""640031205965"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""926338062081"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,571a428ec97ad400123ad82d,huHErfRK,1,3,5,unicef,41878,3,0,"number=1,sender=me,msg=I want to give to unicef;number=2,sender=me,msg=I want to give 5 pounds;number=3,sender=other,msg=I will validate;number=4,sender=me,msg=Ok!;number=5,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""me"",""msg"":""I want to give 5 pounds""},{""number"":3,""sender"":""other"",""msg"":""I will validate""},{""number"":4,""sender"":""me"",""msg"":""Ok!""},{""number"":5,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""951202095423"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1615196461366"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1184820181847"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1090090890287"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1273382834760"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,623499c1de37d4c70abc20e7,huHErfRK,2,3,6,unicef,26591,3,0,"number=1,sender=other,msg=I want to give to unicef;number=2,sender=other,msg=I want to give 5 pounds;number=3,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""other"",""msg"":""I want to give 5 pounds""},{""number"":3,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1553488437221"">Participant 1</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1509534819553"">Participant 1</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1434156058340"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,5e8dc06c8c085a02454c4b3c,7idFo4Sj,3,3,5,unicef,49384,1,3,"number=1,sender=me,msg=I want to give to unicef;number=2,sender=other,msg=I want to give to unicef;number=3,sender=other,msg=I want to give 5 pounds;number=4,sender=me,msg=Ok!;number=5,sender=me,msg=I will validate;number=6,sender=other,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":3,""sender"":""other"",""msg"":""I want to give 5 pounds""},{""number"":4,""sender"":""me"",""msg"":""Ok!""},{""number"":5,""sender"":""me"",""msg"":""I will validate""},{""number"":6,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1536553840584"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""469358045492"">Participant 2</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""421584738150"">Participant 2</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1468060948473"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""672735694115"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""887373775191"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div>"
